id,result
1,0.160500438960099
2,0.768107164232446
3,0.115114676130572
4,0.700648128170277
5,0.508152640407522
6,0.885489566727216
7,0.301189241611409
8,0.408110972138977
9,0.115114676130572
10,0.226763173893828
11,0.706597136590244
12,0.686296821012133
13,0.115114676130572
14,0.115114676130572
15,0.770577791328208
16,0.115114676130572
17,0.298835117970748
18,0.233808373687814
19,0.840299040800162
20,0.601361174701746
21,0.885489566727216
22,0.115114676130572
23,0.514055472613772
24,0.305654648329182
25,0.391286538717224
26,0.602578766956273
27,0.837893522422243
28,0.885489566727216
29,0.69184315734082
30,0.835000794715288
31,0.692670497254299
32,0.836916473851989
33,0.771826754775656
34,0.166481938063604
35,0.305440311356622
36,0.160500438960099
37,0.606811802157685
38,0.231340829200062
39,0.40759469468858
40,0.769714722385805
41,0.224960787206154
42,0.774949326817757
43,0.230466641731452
44,0.115114676130572
45,0.698481593901388
46,0.502743912191394
47,0.320218907129486
48,0.766288658064666
49,0.885489566727216
50,0.885489566727216
51,0.698000734243462
52,0.78146500417664
53,0.489003519505702
54,0.776917130964403
55,0.495250137585785
56,0.406413629422741
57,0.40574800918592
58,0.599232905951901
59,0.605671238364192
60,0.691840835788949
61,0.490230913621344
62,0.686296821012133
63,0.163896636591488
64,0.305654648329182
65,0.601277009093247
66,0.603425005118467
67,0.840299040800162
68,0.165819974604789
69,0.705107250052348
70,0.509150335946233
71,0.404646219628387
72,0.837893522422243
73,0.766288658064666
74,0.836916473851989
75,0.595057338300126
76,0.294636980908124
77,0.49371793341922
78,0.294636980908124
79,0.504657156000122
80,0.22716677407878
81,0.510652895440177
82,0.885489566727216
83,0.698477797981014
84,0.885489566727216
85,0.218265039039813
86,0.115114676130572
87,0.776070979902015
88,0.694518595982583
89,0.597205074162448
90,0.696941461879032
91,0.115114676130572
92,0.297522134726429
93,0.694968869291964
94,0.167233147580401
95,0.115114676130572
96,0.115114676130572
97,0.513047707108107
98,0.885489566727216
99,0.299050593657126
100,0.166481938063604
101,0.611811062725629
102,0.301189241611409
103,0.490233634895231
104,0.51439763035539
105,0.78274771355924
106,0.163229616111399
107,0.885489566727216
108,0.840299040800162
109,0.115114676130572
110,0.608518259030064
111,0.160500438960099
112,0.598353886827015
113,0.318006626077636
114,0.690498785302152
115,0.163896636591488
116,0.835020716950165
117,0.308299314626446
118,0.229196450803126
119,0.598560434533171
120,0.485549484706994
121,0.165819974604789
122,0.833593221234186
123,0.228249561528781
124,0.115114676130572
125,0.837580827994998
126,0.296683462315447
127,0.690498785302152
128,0.770577791328208
129,0.839286361175727
130,0.308268477842414
131,0.512482033013986
132,0.49371793341922
133,0.700064434982183
134,0.885489566727216
135,0.599525040061067
136,0.835020716950165
137,0.498943472659412
138,0.398880582530756
139,0.165819974604789
140,0.406413629422741
141,0.115114676130572
142,0.841144852464396
143,0.400574668007256
144,0.591686707897307
145,0.695636320761664
146,0.115114676130572
147,0.777315566075215
148,0.599232905951901
149,0.593751931893953
150,0.405200512275628
151,0.837893522422243
152,0.503433850294746
153,0.839286361175727
154,0.774949326817757
155,0.595026866562535
156,0.392532122514891
157,0.839286361175727
158,0.885489566727216
159,0.599686577528169
160,0.604349636005671
161,0.600107561898063
162,0.227875775378738
163,0.115114676130572
164,0.607970124963319
165,0.771845850238902
166,0.596858432678539
167,0.603080158812689
168,0.77279605449314
169,0.78274771355924
170,0.598007568512491
171,0.885489566727216
172,0.166481938063604
173,0.398768697996177
174,0.300160279229789
175,0.607597044693048
176,0.77279605449314
177,0.691621593867454
178,0.770028684457112
179,0.690800417643488
180,0.493465443237385
181,0.404018965106567
182,0.766262759287234
183,0.771826754775656
184,0.166481938063604
185,0.395784214043862
186,0.115114676130572
187,0.230474988783271
188,0.840299040800162
189,0.400593731266735
190,0.163896636591488
191,0.610349990346237
192,0.610139843094859
193,0.589949296064265
194,0.309940790404379
195,0.224963951960597
196,0.834341457130382
197,0.50132401833293
198,0.681042503161781
199,0.159651197547767
200,0.406411002485118
201,0.115114676130572
202,0.231025859968272
203,0.231434776218367
204,0.115114676130572
205,0.299050593657126
206,0.608313482094908
207,0.115114676130572
208,0.885489566727216
209,0.49975547774709
210,0.598084918703818
211,0.320250385895245
212,0.594476776215134
213,0.885489566727216
214,0.835020716950165
215,0.606807471411961
216,0.506578433631247
217,0.601361174701746
218,0.770577791328208
219,0.295115278723588
220,0.498746973671447
221,0.885489566727216
222,0.22962867577117
223,0.224963951960597
224,0.602360203164014
225,0.776074134303716
226,0.885489566727216
227,0.885489566727216
228,0.309418112737964
229,0.593751931893953
230,0.835020716950165
231,0.773659212708394
232,0.308268477842414
233,0.840299040800162
234,0.688856904204744
235,0.402498992546856
236,0.693445552604528
237,0.162915664880382
238,0.699581199139379
239,0.314984620289706
240,0.230067260718399
241,0.885489566727216
242,0.700064434982183
243,0.833593221234186
244,0.232303133848717
245,0.115114676130572
246,0.511227706905901
247,0.885489566727216
248,0.395535765970892
249,0.115114676130572
250,0.601065166894509
251,0.688371409806016
252,0.885489566727216
253,0.497388792991401
254,0.612998357394174
255,0.165799972946802
256,0.231025859968272
257,0.304590267587998
258,0.500330564537638
259,0.159651197547767
260,0.776049002991687
261,0.598595181135451
262,0.834341457130382
263,0.163229616111399
264,0.305633947183261
265,0.115114676130572
266,0.608518259030064
267,0.115114676130572
268,0.231340829200062
269,0.495594915921909
270,0.159651197547767
271,0.40574800918592
272,0.885489566727216
273,0.165799972946802
274,0.885489566727216
275,0.504784699886529
276,0.115114676130572
277,0.500330564537638
278,0.312905420824656
279,0.306781947432443
280,0.226763173893828
281,0.115114676130572
282,0.229603095826352
283,0.695626355902851
284,0.310584046691213
285,0.604372959386106
286,0.495594915921909
287,0.115114676130572
288,0.692997885728606
289,0.299857700076146
290,0.506542288018571
291,0.306669618766561
292,0.694009616355273
293,0.885489566727216
294,0.307250560747274
295,0.115114676130572
296,0.691820039516937
297,0.301669829895299
298,0.310204910135146
299,0.885489566727216
300,0.167233147580401
301,0.835020716950165
302,0.223715271825913
303,0.161517213720819
304,0.495259180546175
305,0.885489566727216
306,0.885489566727216
307,0.306186929190815
308,0.115114676130572
309,0.305440311356622
310,0.406402275593774
311,0.398871908682833
312,0.159651197547767
313,0.836916473851989
314,0.839286361175727
315,0.520296266583313
316,0.497173919622691
317,0.771421386797583
318,0.230466641731452
319,0.115114676130572
320,0.603504074446446
321,0.608313482094908
322,0.50277101942827
323,0.307233662666626
324,0.837893522422243
325,0.885489566727216
326,0.774949326817757
327,0.703239147635932
328,0.885489566727216
329,0.691847027112163
330,0.841144852464396
331,0.837893522422243
332,0.841144852464396
333,0.885489566727216
334,0.227875775378738
335,0.837893522422243
336,0.769714722385805
337,0.165799972946802
338,0.504660789481141
339,0.234777807461558
340,0.769621075549609
341,0.115114676130572
342,0.405108053991553
343,0.885489566727216
344,0.22962867577117
345,0.313469467061278
346,0.768107164232446
347,0.115114676130572
348,0.687831902375339
349,0.115114676130572
350,0.115114676130572
351,0.839286361175727
352,0.70222444455978
353,0.160500438960099
354,0.885489566727216
355,0.602548452643302
356,0.595054714378755
357,0.699581199139379
358,0.685132255667303
359,0.771852220605343
360,0.694786631810756
361,0.39202596427593
362,0.771852220605343
363,0.404348824868486
364,0.835020716950165
365,0.835020716950165
366,0.834341457130382
367,0.775217509736457
368,0.161517213720819
369,0.885489566727216
370,0.162915664880382
371,0.296203690932631
372,0.840299040800162
373,0.501513288578792
374,0.592019878538965
375,0.885489566727216
376,0.227875775378738
377,0.40304101145309
378,0.115114676130572
379,0.30429512780741
380,0.773659212708394
381,0.161517213720819
382,0.232953525793542
383,0.163896636591488
384,0.159651197547767
385,0.222808896040164
386,0.603080158812689
387,0.115114676130572
388,0.115114676130572
389,0.695931336986216
390,0.683281425236833
391,0.492103020141049
392,0.605893476823084
393,0.885489566727216
394,0.222559494485059
395,0.394362046585994
396,0.296130507864744
397,0.885489566727216
398,0.161517213720819
399,0.309940790404379
400,0.885489566727216
401,0.227875775378738
402,0.839286361175727
403,0.311259217299527
404,0.115114676130572
405,0.775217509736457
406,0.688887897494507
407,0.309452864604825
408,0.837893522422243
409,0.885489566727216
410,0.382152563625522
411,0.840299040800162
412,0.690467880384293
413,0.166481938063604
414,0.505316283811125
415,0.835020716950165
416,0.115114676130572
417,0.692994023996451
418,0.837893522422243
419,0.507768145027785
420,0.60551483253478
421,0.839286361175727
422,0.776070979902015
423,0.885489566727216
424,0.498052478531089
425,0.493693551535105
426,0.837580827994998
427,0.773633889422194
428,0.694518595982583
429,0.506003437874719
430,0.614495720143266
431,0.306217649929169
432,0.77737633047002
433,0.606090063115246
434,0.230492289099538
435,0.601407996472017
436,0.160500438960099
437,0.229603095826352
438,0.885489566727216
439,0.604379903139558
440,0.226089278770579
441,0.162915664880382
442,0.616277240556323
443,0.307254424218992
444,0.487429845529197
445,0.833593221234186
446,0.224986000995811
447,0.593324411094913
448,0.225820218845783
449,0.392864516231329
450,0.228249561528781
451,0.835000794715288
452,0.840299040800162
453,0.7705605464755
454,0.601407996472017
455,0.833593221234186
456,0.885489566727216
457,0.608313482094908
458,0.885489566727216
459,0.499936927929136
460,0.681073914469273
461,0.885489566727216
462,0.698485416639806
463,0.885489566727216
464,0.166481938063604
465,0.314633562551533
466,0.885489566727216
467,0.885489566727216
468,0.885489566727216
469,0.163229616111399
470,0.770586111618718
471,0.159651197547767
472,0.310204910135146
473,0.885489566727216
474,0.885489566727216
475,0.835000794715288
476,0.835020716950165
477,0.235663339794399
478,0.313964728750662
479,0.694040324348435
480,0.885489566727216
481,0.773633889422194
482,0.115114676130572
483,0.840299040800162
484,0.115114676130572
485,0.405226646131205
486,0.161517213720819
487,0.698454960946943
488,0.397042571298127
489,0.770577791328208
490,0.605309503551404
491,0.834341457130382
492,0.304110894142128
493,0.394244526451669
494,0.302772032424511
